bath,balcony,price,total_sqft_float,bhk,price_per_sqft
2.0,2.0,38.55,1144.0,2,0.033697552447552445
2.0,2.0,51.51,1196.0,2,0.043068561872909694
2.0,1.0,55.91,1306.0,2,0.04281010719754977
3.0,1.0,67.98,1608.0,3,0.04227611940298508
2.0,2.0,78.0,1575.0,3,0.049523809523809526
2.0,2.0,39.02,1151.0,2,0.03390095569070374
2.0,2.0,65.0,1570.0,3,0.041401273885350316
2.0,2.0,51.15,1196.0,2,0.04276755852842809
2.0,2.0,48.0,1419.0,2,0.03382663847780127
2.0,2.0,62.4,1560.0,3,0.04
1.0,1.0,31.75,648.0,1,0.048996913580246916
2.0,1.0,55.0,1100.0,2,0.05
2.0,2.0,38.55,1140.0,2,0.03381578947368421
2.0,2.0,43.59,1090.0,2,0.0399908256880734
2.0,2.0,42.0,1023.0,2,0.04105571847507331
2.0,1.0,50.0,1070.0,2,0.04672897196261682
2.0,3.0,59.0,1510.0,3,0.0390728476821192
8.0,1.5843757375501535,225.0,4800.0,8,0.046875
2.0,1.0,48.79,1128.0,2,0.04325354609929078
2.0,2.0,42.85,1267.0,2,0.03382004735595896
1.0,0.0,21.0,550.0,1,0.038181818181818185
2.0,2.0,37.95,1120.0,2,0.03388392857142857
2.0,2.0,45.0,1210.0,2,0.0371900826446281
2.0,1.0,53.27,1240.0,2,0.042959677419354844
2.0,2.0,72.0,1395.0,3,0.05161290322580645
2.0,1.0,45.0,1165.0,2,0.03862660944206009
2.0,2.0,37.97,1120.0,2,0.03390178571428571
2.0,2.0,38.65,1140.0,2,0.033903508771929824
2.0,1.0,38.33,1095.0,2,0.03500456621004566
2.0,2.0,60.0,1420.0,3,0.04225352112676056
2.0,2.0,44.17,1303.0,2,0.03389869531849578
2.0,1.0,40.17,1185.0,2,0.033898734177215194
2.0,1.0,49.27,1140.0,2,0.04321929824561404
2.0,2.0,38.33,1095.0,2,0.03500456621004566
3.0,2.0,57.6,1280.0,3,0.045
2.0,1.0,55.79,1303.0,2,0.04281657712970069
2.0,2.0,38.41,1133.0,2,0.033901147396293026
2.0,1.0,49.0,1151.0,2,0.04257167680278019
2.0,1.0,54.35,1267.0,2,0.042896606156274664
2.0,1.0,50.0,1100.0,2,0.045454545454545456
2.0,2.0,40.17,1185.0,2,0.033898734177215194
3.0,3.0,72.0,1751.0,3,0.041119360365505425
2.0,2.0,44.17,1306.0,2,0.0338208269525268
2.0,2.0,40.44,1196.0,2,0.033812709030100335
2.0,2.0,40.0,1128.0,2,0.03546099290780142
2.0,2.0,39.0,1151.0,2,0.03388357949609035
2.0,1.0,54.99,1375.0,3,0.03999272727272728
2.0,1.0,48.0,1060.0,2,0.045283018867924525
6.0,1.5843757375501535,195.0,3900.0,6,0.05
2.0,1.0,48.79,1128.0,2,0.04325354609929078
2.0,3.0,50.0,1170.0,2,0.042735042735042736
2.0,1.0,51.15,1185.0,2,0.04316455696202531
2.0,1.0,53.87,1255.0,2,0.04292430278884462
2.0,1.0,60.42,1419.0,2,0.042579281183932345
3.0,1.0,71.38,1693.0,3,0.042161842882457175
2.0,2.0,40.54,1196.0,2,0.03389632107023411
2.0,2.0,40.54,1196.0,2,0.03389632107023411
2.0,1.0,38.37,1133.0,2,0.033865842894969106
2.0,1.0,48.7,1140.0,2,0.04271929824561404
2.0,2.0,38.65,1140.0,2,0.033903508771929824
2.0,2.0,38.55,1140.0,2,0.03381578947368421
2.0,2.0,55.47,1295.0,2,0.042833976833976835
2.0,2.0,40.0,1133.0,2,0.0353045013239188
2.0,1.0,52.0,1110.0,2,0.04684684684684685
2.0,1.0,51.15,1185.0,2,0.04316455696202531
2.0,2.0,43.9,1295.0,2,0.0338996138996139
2.0,1.0,53.76,1279.0,3,0.04203283815480844
2.0,2.0,40.54,1196.0,2,0.03389632107023411
2.0,2.0,40.54,1240.0,2,0.032693548387096774
2.0,2.0,42.04,1240.0,2,0.03390322580645161
3.0,2.0,64.0,1530.0,3,0.04183006535947712
3.0,1.0,73.8,1587.0,3,0.04650283553875236
2.0,1.0,55.47,1295.0,2,0.042833976833976835
2.0,1.0,67.0,1450.0,3,0.046206896551724136
2.0,1.0,45.0,945.0,2,0.047619047619047616
2.0,2.0,55.78,1303.0,2,0.04280890253261704
2.0,2.0,48.1,1419.0,2,0.03389711064129669
2.0,2.0,86.0,1700.0,3,0.05058823529411765
2.0,2.0,62.0,1270.0,2,0.048818897637795275
2.0,1.0,62.0,1260.0,3,0.049206349206349205
2.0,2.0,40.54,1196.0,2,0.03389632107023411
2.0,2.0,66.85,1580.0,3,0.04231012658227848
2.0,2.0,37.0,1050.0,2,0.035238095238095235
2.0,2.0,40.54,1196.0,2,0.03389632107023411
2.0,1.0,40.7,1206.0,2,0.033747927031509126
2.0,0.0,50.0,1000.0,2,0.05
2.0,2.0,63.0,1485.0,3,0.04242424242424243
2.0,1.0,56.0,1335.0,3,0.041947565543071164
2.0,2.0,42.54,1255.0,2,0.03389641434262948
3.0,3.0,64.86,1530.0,3,0.0423921568627451
2.0,2.0,44.0,1140.0,2,0.03859649122807018
8.0,3.0,215.0,6000.0,8,0.035833333333333335
2.0,2.0,39.0,1140.0,2,0.034210526315789476
1.0,1.0,22.0,510.0,1,0.043137254901960784
2.0,2.0,40.14,1187.0,2,0.03381634372367313
2.0,2.0,73.0,1320.0,3,0.055303030303030305
2.0,2.0,55.0,1056.0,2,0.052083333333333336
2.0,1.0,52.0,1060.0,2,0.04905660377358491
3.0,2.0,229.0,1640.0,3,0.13963414634146343
3.0,2.0,415.0,2390.0,3,0.17364016736401675
3.0,2.0,410.0,2390.0,3,0.17154811715481172
4.0,3.0,540.0,3516.0,4,0.15358361774744028
3.0,3.0,223.0,1640.0,3,0.13597560975609757
4.0,1.0,558.0,3526.0,4,0.158252977878616
3.0,3.0,260.0,1800.0,3,0.14444444444444443
3.0,2.0,241.0,1640.0,3,0.1469512195121951
2.0,1.0,170.0,1370.0,2,0.12408759124087591
3.0,2.0,360.0,2409.0,3,0.149439601494396
3.0,2.0,288.0,1718.0,2,0.16763678696158324
3.0,1.5843757375501535,334.0,2386.0,3,0.1399832355406538
2.0,0.0,150.0,1200.0,2,0.125
1.0,0.0,163.0,1160.0,2,0.14051724137931035
2.0,0.0,112.0,1222.0,2,0.09165302782324058
1.0,0.0,75.0,660.0,1,0.11363636363636363
2.0,2.0,170.0,1440.0,2,0.11805555555555555
3.0,2.0,400.0,2448.0,3,0.16339869281045752
2.0,2.0,185.0,1440.0,2,0.1284722222222222
3.0,3.0,230.0,1640.0,3,0.1402439024390244
2.0,2.0,250.0,1800.0,3,0.1388888888888889
4.0,3.0,550.0,3100.0,4,0.1774193548387097
4.0,3.0,598.0,3526.0,4,0.16959727736812252
2.0,1.0,130.0,1357.0,2,0.09579955784819455
3.0,3.0,369.0,2300.0,3,0.16043478260869565
3.0,2.0,220.0,1640.0,3,0.13414634146341464
3.0,3.0,350.0,2500.0,3,0.14
3.0,2.0,403.0,2559.0,3,0.15748339194998046
3.0,2.0,262.0,1763.0,2,0.14861032331253546
3.0,3.0,220.0,1640.0,3,0.13414634146341464
3.0,2.0,240.0,1800.0,3,0.13333333333333333
3.0,3.0,425.0,2533.0,3,0.16778523489932887
2.0,2.0,65.0,720.0,2,0.09027777777777778
2.0,1.0,127.0,1268.0,2,0.10015772870662461
3.0,3.0,330.0,2450.0,3,0.1346938775510204
3.0,2.0,262.0,1640.0,3,0.1597560975609756
1.0,1.0,200.0,1200.0,2,0.16666666666666666
3.0,3.0,375.0,2367.0,3,0.15842839036755388
2.0,0.0,415.0,2440.0,4,0.17008196721311475
3.0,2.0,251.0,1640.0,3,0.15304878048780488
3.0,2.0,268.0,1640.0,3,0.16341463414634147
4.0,3.0,340.0,2367.0,3,0.1436417405999155
3.0,2.0,224.0,1720.0,3,0.13023255813953488
5.0,1.5843757375501535,510.0,3600.0,5,0.14166666666666666
2.0,1.0,123.0,1357.0,2,0.09064112011790715
5.0,1.0,408.0,2400.0,5,0.17
3.0,3.0,340.0,2500.0,3,0.136
3.0,1.0,372.0,2390.0,3,0.15564853556485356
3.0,2.0,399.0,2415.0,3,0.16521739130434782
3.0,2.0,275.0,1718.0,2,0.160069848661234
3.0,2.0,240.0,1763.0,2,0.13613159387407828
3.0,2.0,320.0,2367.0,3,0.13519222644697929
3.0,3.0,395.0,2409.0,3,0.16396845163968451
2.0,0.0,225.0,1314.0,2,0.17123287671232876
2.0,2.0,165.0,1440.0,2,0.11458333333333333
3.0,3.0,245.0,1640.0,3,0.14939024390243902
3.0,0.0,270.0,3259.0,3,0.08284749923289353
4.0,3.0,200.0,4510.0,3,0.04434589800443459
3.0,2.0,85.0,2000.0,3,0.0425
2.0,2.0,45.12,1410.0,3,0.032
2.0,2.0,45.12,1410.0,3,0.032
3.0,2.0,85.0,2000.0,3,0.0425
3.0,3.0,70.0,1420.0,3,0.04929577464788732
3.0,3.0,90.0,1310.0,3,0.06870229007633588
2.0,2.0,68.0,1170.0,2,0.05811965811965812
2.0,2.0,75.0,1293.0,2,0.058004640371229696
2.0,2.0,80.0,1293.0,2,0.061871616395978345
2.0,2.0,80.0,1293.0,2,0.061871616395978345
3.0,2.0,100.0,1750.0,3,0.05714285714285714
3.0,1.0,125.0,1690.0,3,0.07396449704142012
2.0,1.0,93.32,1263.0,2,0.07388756927949326
4.0,1.0,148.0,2340.0,4,0.06324786324786325
5.0,1.0,129.0,2340.0,4,0.05512820512820513
2.0,1.0,93.0,1330.0,2,0.06992481203007518
5.0,1.0,129.0,2340.0,4,0.05512820512820513
2.0,1.0,80.0,1309.0,2,0.061115355233002294
4.0,1.0,145.0,2340.0,4,0.06196581196581197
5.0,1.0,175.0,2330.0,4,0.07510729613733906
5.0,1.0,160.0,2340.0,4,0.06837606837606838
2.0,2.0,48.77,1151.0,2,0.04237185056472633
2.0,1.0,47.0,1251.0,2,0.037569944044764186
2.0,1.0,52.04,1235.0,2,0.04213765182186235
2.0,2.0,111.0,1610.0,3,0.06894409937888199
1.0,0.0,30.0,540.0,1,0.05555555555555555
2.0,1.0,46.8,1235.0,2,0.03789473684210526
2.0,1.0,51.26,1215.0,2,0.042189300411522634
4.0,2.0,157.0,2257.0,3,0.06956136464333186
2.0,1.0,47.4,1251.0,2,0.03788968824940048
2.0,2.0,115.0,1610.0,3,0.07142857142857142
2.0,3.0,65.0,920.0,2,0.07065217391304347
2.0,1.0,45.5,1215.0,2,0.037448559670781895
2.0,1.0,52.66,1253.0,2,0.04202713487629688
2.0,2.0,95.0,1295.0,2,0.07335907335907337
2.0,2.0,50.5,1151.0,2,0.043874891398783665
2.0,1.0,49.3,1235.0,2,0.03991902834008097
3.0,2.0,159.0,2257.0,3,0.07044749667700487
2.0,2.0,95.0,1295.0,2,0.07335907335907337
3.0,2.0,142.0,1910.0,3,0.0743455497382199
2.0,1.0,46.1,1215.0,2,0.03794238683127572
2.0,1.0,50.0,1251.0,2,0.03996802557953637
2.0,2.0,115.0,1610.0,3,0.07142857142857142
2.0,2.0,43.6,1151.0,2,0.03788010425716768
2.0,1.0,53.0,1251.0,2,0.042366107114308556
2.0,1.0,45.82,845.0,2,0.05422485207100592
3.0,2.0,150.0,1910.0,3,0.07853403141361257
3.0,2.0,114.0,2040.0,3,0.05588235294117647
2.0,1.0,46.0,1251.0,2,0.03677058353317346
2.0,2.0,46.0,1151.0,2,0.03996524761077324
2.0,1.0,112.0,1610.0,3,0.06956521739130435
2.0,2.0,115.0,1610.0,3,0.07142857142857142
3.0,1.0,56.1,1200.0,3,0.04675
5.0,2.0,220.0,2787.0,4,0.07893792608539649
2.0,2.0,75.0,1125.0,2,0.06666666666666667
2.0,2.0,42.5,1151.0,2,0.0369244135534318
3.0,2.0,155.0,2257.0,3,0.06867523260965884
3.0,3.0,100.0,1500.0,3,0.06666666666666667
3.0,2.0,131.0,1910.0,3,0.06858638743455497
4.0,2.0,290.0,2770.0,3,0.10469314079422383
2.0,2.0,185.0,1500.0,2,0.12333333333333334
3.0,1.0,460.0,2770.0,3,0.16606498194945848
5.0,1.5843757375501535,720.0,6200.0,5,0.11612903225806452
4.0,3.0,315.0,2770.0,3,0.11371841155234658
2.0,1.0,70.0,630.0,1,0.1111111111111111
4.0,1.0,225.0,3700.0,4,0.060810810810810814
5.0,2.0,150.0,3500.0,5,0.04285714285714286
2.0,0.0,37.0,1050.0,2,0.035238095238095235
2.0,2.0,50.0,1040.0,2,0.04807692307692308
3.0,1.0,72.0,1200.0,2,0.06
1.0,1.0,26.0,360.0,1,0.07222222222222222
2.0,1.0,50.79,950.0,2,0.053463157894736844
2.0,0.0,66.0,1200.0,3,0.055
3.0,1.0,100.0,1525.0,3,0.06557377049180328
2.0,0.0,80.0,1200.0,2,0.06666666666666667
2.0,3.0,42.0,1200.0,2,0.035
2.0,0.0,68.0,1100.0,2,0.06181818181818182
2.0,1.0,45.5,1185.0,2,0.03839662447257384
2.0,2.0,46.8,1170.0,2,0.04
2.0,2.0,51.0,1150.0,2,0.04434782608695652
2.0,1.0,48.0,1200.0,2,0.04
2.0,0.0,65.0,1110.0,2,0.05855855855855856
2.0,1.0,78.0,1200.0,2,0.065
1.0,1.0,43.0,600.0,1,0.07166666666666667
2.0,1.0,57.0,1006.0,2,0.05666003976143141
2.0,1.0,76.0,1200.0,2,0.06333333333333334
2.0,1.0,33.0,700.0,2,0.047142857142857146
2.0,1.0,47.0,1125.0,2,0.041777777777777775
2.0,1.0,62.0,1000.0,2,0.062
2.0,1.0,67.0,1334.0,2,0.05022488755622189
2.0,1.0,46.0,1200.0,2,0.03833333333333333
2.0,1.0,57.9,1200.0,2,0.04825
2.0,0.0,45.0,1360.0,2,0.03308823529411765
2.0,2.0,44.0,1170.0,2,0.037606837606837605
4.0,2.0,130.0,2200.0,4,0.05909090909090909
2.0,1.0,51.66,1050.0,2,0.049199999999999994
3.0,0.0,125.0,2316.0,3,0.05397236614853195
2.0,1.0,50.0,1101.0,2,0.045413260672116255
2.0,2.0,40.0,1150.0,2,0.034782608695652174
2.0,2.0,37.8,1050.0,2,0.036
2.0,2.0,39.0,935.0,2,0.04171122994652406
2.0,1.0,68.0,1200.0,2,0.056666666666666664
1.0,0.0,35.0,540.0,1,0.06481481481481481
2.0,2.0,35.0,960.0,2,0.036458333333333336
3.0,2.0,48.6,1350.0,3,0.036000000000000004
2.0,1.0,42.66,1185.0,2,0.036
2.0,2.0,49.5,1275.0,2,0.03882352941176471
2.0,2.0,58.0,1075.0,2,0.053953488372093024
2.0,2.0,48.48,1385.0,3,0.035003610108303246
2.0,2.0,70.0,1300.0,3,0.05384615384615385
2.0,2.0,53.51,1230.0,3,0.04350406504065041
2.0,2.0,36.4,1040.0,2,0.034999999999999996
1.0,2.0,160.0,4200.0,2,0.0380952380952381
2.0,0.0,90.0,1200.0,2,0.075
2.0,2.0,63.0,1314.0,3,0.04794520547945205
2.0,2.0,44.95,1065.0,2,0.04220657276995306
3.0,2.0,75.0,1708.0,3,0.043911007025761124
2.0,1.0,48.5,1199.0,3,0.040450375312760634
3.0,2.0,67.0,1577.0,3,0.0424857324032974
2.0,2.0,57.0,1253.0,2,0.04549082202713488
1.0,1.0,26.9,583.0,1,0.04614065180102916
2.0,1.0,54.0,1198.0,2,0.045075125208681135
3.0,2.0,75.17,1555.0,3,0.04834083601286174
3.0,2.0,60.0,1458.0,3,0.0411522633744856
2.0,1.0,55.0,1179.0,3,0.04664970313825276
3.0,3.0,70.0,1601.0,3,0.04372267332916927
3.0,1.0,76.0,1708.0,4,0.04449648711943794
1.0,1.0,21.0,470.0,1,0.04468085106382979
5.0,3.0,145.0,3600.0,5,0.04027777777777778
2.0,2.0,59.0,1357.0,3,0.043478260869565216
3.0,1.0,75.0,1508.0,3,0.04973474801061008
2.0,1.0,65.0,1256.0,2,0.0517515923566879
3.0,1.0,75.0,1508.0,3,0.04973474801061008
3.0,1.0,77.0,1508.0,3,0.05106100795755968
2.0,1.0,65.0,1256.0,2,0.0517515923566879
2.0,1.0,110.0,1685.0,3,0.06528189910979229
2.0,0.0,56.0,1220.0,2,0.04590163934426229
5.0,1.5843757375501535,980.0,4900.0,5,0.2
3.0,2.0,400.0,2500.0,3,0.16
3.0,2.0,160.0,1550.0,3,0.1032258064516129
4.0,3.0,450.0,3600.0,4,0.125
2.0,1.0,85.0,800.0,2,0.10625
2.0,1.0,90.0,1100.0,2,0.08181818181818182
5.0,1.5843757375501535,400.0,3600.0,4,0.1111111111111111
4.0,1.5843757375501535,240.0,2150.0,3,0.11162790697674418
3.0,0.0,135.0,1352.0,3,0.09985207100591716
3.0,1.5843757375501535,187.0,2200.0,3,0.085
2.0,3.0,100.0,1233.0,2,0.08110300081103
2.0,1.0,145.0,1100.0,3,0.1318181818181818
3.0,3.0,175.0,1835.0,3,0.09536784741144415
4.0,3.0,242.0,2380.0,4,0.10168067226890756
2.0,1.0,67.0,1050.0,2,0.06380952380952382
2.0,3.0,53.55,955.0,2,0.056073298429319365
2.0,2.0,46.5,1215.0,3,0.03827160493827161
1.0,1.0,42.0,910.0,1,0.046153846153846156
3.0,2.0,47.0,1300.0,3,0.036153846153846154
2.0,2.0,49.86,1215.0,3,0.04103703703703704
2.0,2.0,86.0,1170.0,2,0.0735042735042735
2.0,3.0,50.0,800.0,2,0.0625
2.0,3.0,88.0,1490.0,3,0.05906040268456376
2.0,2.0,86.0,1170.0,2,0.0735042735042735
4.0,0.0,145.0,1200.0,3,0.12083333333333333
3.0,0.0,140.0,1200.0,3,0.11666666666666667
2.0,1.0,44.55,990.0,2,0.045
3.0,2.0,68.63,1525.0,3,0.045003278688524585
3.0,3.0,200.0,2700.0,3,0.07407407407407407
4.0,2.0,500.0,3500.0,3,0.14285714285714285
2.0,1.5843757375501535,43.48,1230.0,2,0.03534959349593496
2.0,3.0,52.0,1394.0,2,0.03730272596843615
3.0,2.0,660.0,3761.0,3,0.17548524328636
5.0,2.0,480.0,2780.0,4,0.17266187050359713
4.0,1.0,485.0,2720.0,4,0.17830882352941177
3.0,2.0,650.0,3761.0,3,0.1728263759638394
3.0,3.0,650.0,3850.0,3,0.16883116883116883
4.0,1.5843757375501535,700.0,3500.0,4,0.2
5.0,2.0,1500.0,7500.0,5,0.2
2.0,2.0,95.0,1500.0,3,0.06333333333333334
2.0,1.0,56.0,1100.0,2,0.05090909090909091
2.0,2.0,48.0,1219.0,2,0.03937653814602133
2.0,2.0,75.0,1100.0,3,0.06818181818181818
3.0,1.0,115.0,1655.0,3,0.06948640483383686
2.0,1.0,54.0,1150.0,2,0.04695652173913043
2.0,1.0,69.85,1270.0,2,0.05499999999999999
2.0,3.0,56.0,960.0,2,0.058333333333333334
2.0,3.0,50.0,1048.0,2,0.04770992366412214
2.0,1.0,55.0,1160.0,2,0.04741379310344827
2.0,2.0,75.0,1200.0,3,0.0625
4.0,1.5843757375501535,200.0,2500.0,4,0.08
3.0,3.0,179.0,1914.0,3,0.09352142110762801
3.0,2.0,125.0,1500.0,3,0.08333333333333333
2.0,1.0,55.0,1100.0,2,0.05
3.0,2.0,149.0,1914.0,3,0.07784743991640543
2.0,1.0,60.0,1000.0,2,0.06
2.0,3.0,49.0,1175.0,2,0.04170212765957447
2.0,2.0,90.0,1370.0,3,0.06569343065693431
2.0,1.0,55.0,1100.0,2,0.05
2.0,2.0,75.0,1100.0,3,0.06818181818181818
2.0,2.0,72.0,1180.0,2,0.061016949152542375
2.0,2.0,60.0,1200.0,2,0.05
2.0,2.0,45.0,1032.0,2,0.0436046511627907
2.0,0.0,46.0,1200.0,2,0.03833333333333333
2.0,1.0,96.0,1270.0,2,0.07559055118110236
2.0,3.0,80.0,1201.0,2,0.06661115736885928
2.0,1.0,54.0,1200.0,2,0.045
2.0,2.0,72.3,1291.0,2,0.05600309837335399
2.0,2.0,55.0,1339.0,2,0.041075429424943986
3.0,3.0,77.0,1686.0,3,0.045670225385527875
2.0,1.0,55.0,1069.0,2,0.05144995322731525
2.0,1.0,38.0,799.0,2,0.04755944931163955
2.0,1.0,55.0,1069.0,2,0.05144995322731525
2.0,1.0,35.0,799.0,2,0.04380475594493116
2.0,1.0,125.0,1200.0,2,0.10416666666666667
2.0,2.0,80.0,1030.0,2,0.07766990291262135
3.0,2.0,75.0,1592.0,3,0.0471105527638191
2.0,1.0,61.0,1200.0,2,0.050833333333333335
2.0,2.0,70.0,1000.0,2,0.07
2.0,2.0,98.0,1100.0,2,0.0890909090909091
2.0,3.0,72.2,1150.0,2,0.06278260869565218
3.0,2.0,180.0,1800.0,3,0.1
3.0,1.5843757375501535,250.0,3300.0,5,0.07575757575757576
2.0,2.0,180.0,1900.0,3,0.09473684210526316
2.0,2.0,90.0,1575.0,2,0.05714285714285714
2.0,1.0,55.0,960.0,2,0.057291666666666664
2.0,0.0,59.0,1050.0,2,0.05619047619047619
2.0,0.0,70.0,1150.0,2,0.06086956521739131
3.0,1.0,150.0,1500.0,3,0.1
2.0,3.0,80.0,1180.0,2,0.06779661016949153
4.0,1.5843757375501535,235.0,2795.0,3,0.08407871198568873
3.0,1.5843757375501535,180.0,2250.0,3,0.08
2.0,1.5843757375501535,38.0,1185.0,2,0.032067510548523206
2.0,1.0,45.0,1455.0,3,0.030927835051546393
4.0,3.0,253.0,2121.0,3,0.11928335690711929
3.0,2.0,260.0,2289.0,3,0.11358671909130624
4.0,2.0,325.0,2500.0,3,0.13
4.0,1.0,270.0,2145.0,3,0.1258741258741259
3.0,2.0,128.0,1200.0,3,0.10666666666666667
4.0,1.0,338.0,2663.0,3,0.12692452121667291
3.0,2.0,148.0,2250.0,3,0.06577777777777778
3.0,1.0,75.0,1600.0,3,0.046875
2.0,0.0,43.49,1242.5,2,0.035002012072434606
2.0,1.0,32.0,913.0,2,0.03504928806133625
2.0,1.0,60.0,1128.0,2,0.05319148936170213
2.0,2.0,47.0,1185.0,2,0.039662447257383965
1.0,0.0,17.535,649.5,1,0.02699769053117783
2.0,2.0,35.0,1020.0,2,0.03431372549019608
2.0,1.0,42.0,1195.0,2,0.035146443514644354
2.0,1.0,44.0,1240.0,2,0.035483870967741936
2.0,2.0,32.5,950.0,2,0.034210526315789476
2.0,2.0,68.0,1285.0,3,0.05291828793774319
2.0,1.0,25.0,925.0,2,0.02702702702702703
3.0,1.0,160.0,3190.0,4,0.050156739811912224
2.0,0.0,40.0,1215.0,2,0.03292181069958848
3.0,2.0,78.0,1200.0,3,0.065
2.0,2.0,30.0,1000.0,2,0.03
2.0,1.0,40.0,1157.0,2,0.03457216940363008
3.0,1.0,140.0,2238.0,3,0.06255585344057193
3.0,3.0,85.0,2020.0,3,0.04207920792079208
3.0,1.0,185.0,2885.0,4,0.06412478336221837
2.0,1.0,44.3,1240.0,2,0.0357258064516129
1.0,1.0,19.0,625.0,1,0.0304
4.0,0.0,139.5,2585.5,4,0.053954747631019144
2.0,1.0,25.38,940.0,2,0.027
3.0,1.0,125.0,2100.0,4,0.05952380952380952
2.0,1.0,36.0,913.0,2,0.03943044906900329
2.0,0.0,53.35,1404.0,3,0.0379985754985755
3.0,1.0,88.0,1830.0,3,0.048087431693989074
2.0,2.0,56.0,1364.0,3,0.04105571847507331
2.0,1.0,30.35,1124.0,2,0.027001779359430607
2.0,2.0,32.0,1044.0,2,0.03065134099616858
1.0,2.0,19.87,650.0,1,0.030569230769230772
2.0,2.0,42.0,1175.0,2,0.03574468085106383
2.0,2.0,43.1,1240.0,2,0.034758064516129034
2.0,1.0,42.0,1032.0,2,0.040697674418604654
2.0,2.0,34.0,1044.0,2,0.032567049808429116
3.0,2.0,76.13,1200.0,3,0.06344166666666666
2.0,2.0,62.0,1200.0,2,0.051666666666666666
2.0,2.0,27.98,900.0,2,0.031088888888888888
2.0,2.0,29.0,1205.0,2,0.024066390041493777
2.0,2.0,32.0,850.0,2,0.03764705882352941
2.0,1.0,41.68,1175.0,2,0.03547234042553191
2.0,2.0,33.0,920.0,2,0.035869565217391305
2.0,1.0,41.0,1150.0,2,0.035652173913043476
2.0,1.0,42.6,1200.0,2,0.035500000000000004
3.0,1.0,50.0,1333.0,3,0.037509377344336084
2.0,2.0,36.0,1044.0,2,0.034482758620689655
2.0,2.0,35.0,950.0,2,0.03684210526315789
3.0,0.0,100.0,2172.0,3,0.04604051565377532
1.0,1.0,17.09,633.0,1,0.026998420221169037
2.0,1.0,87.0,1451.0,2,0.05995864920744314
3.0,3.0,140.0,2400.0,4,0.058333333333333334
2.0,2.0,68.0,1525.0,3,0.04459016393442623
2.0,1.0,45.0,1095.0,2,0.0410958904109589
3.0,2.0,57.0,1425.0,3,0.04
3.0,2.0,140.0,2497.0,3,0.05606728073688426
3.0,2.0,98.29,1787.0,3,0.05500279798545048
3.0,2.0,125.0,1787.0,3,0.06994963626189143
2.0,1.0,67.0,1000.0,2,0.067
2.0,1.0,74.03,1346.0,2,0.055
2.0,1.0,70.0,1195.0,2,0.058577405857740586
3.0,3.0,100.0,1550.0,3,0.06451612903225806
3.0,2.0,125.0,2100.0,3,0.05952380952380952
3.0,2.0,113.0,1691.0,3,0.06682436428149024
2.0,2.0,95.0,1278.0,2,0.07433489827856025
3.0,1.0,140.0,2238.0,3,0.06255585344057193
3.0,1.5843757375501535,110.0,1800.0,3,0.06111111111111111
4.0,1.0,146.0,1984.0,3,0.07358870967741936
2.0,2.0,59.0,1128.0,2,0.05230496453900709
3.0,3.0,110.0,1700.0,3,0.06470588235294118
2.0,1.0,75.0,1157.0,3,0.06482281763180639
2.0,2.0,72.0,1282.0,2,0.056162246489859596
4.0,1.0,310.0,4111.0,4,0.07540744344441741
4.0,3.0,300.0,3900.0,4,0.07692307692307693
2.0,1.0,62.0,1050.0,2,0.05904761904761905
3.0,3.0,135.0,1700.0,3,0.07941176470588235
3.0,2.0,119.0,1691.0,3,0.0703725606150207
3.0,2.0,140.0,1846.0,3,0.07583965330444203
3.0,1.0,95.0,1200.0,3,0.07916666666666666
3.0,2.0,100.0,1819.0,3,0.05497526113249038
4.0,1.0,110.0,1845.0,3,0.05962059620596206
2.0,2.0,77.65,1233.0,2,0.06297648012976481
3.0,1.0,112.0,1680.0,3,0.06666666666666667
2.0,1.0,92.0,1255.0,2,0.07330677290836653
2.0,1.0,78.0,1311.0,2,0.059496567505720827
2.0,1.0,75.0,1157.0,3,0.06482281763180639
2.0,2.0,75.0,1145.0,2,0.06550218340611354
2.0,2.0,70.0,1300.0,3,0.05384615384615385
3.0,2.0,170.0,2180.0,3,0.0779816513761468
3.0,2.0,110.0,1750.0,3,0.06285714285714286
3.0,2.0,70.0,1200.0,3,0.058333333333333334
3.0,2.0,200.0,2600.0,3,0.07692307692307693
5.0,1.5843757375501535,385.0,5965.0,5,0.06454316848281642
1.0,1.0,40.0,685.0,1,0.058394160583941604
2.0,1.0,82.0,1241.0,2,0.06607574536663981
1.0,1.0,46.95,835.0,1,0.056227544910179644
2.0,1.0,76.0,1280.0,2,0.059375
2.0,1.0,78.0,1263.0,2,0.06175771971496437
3.0,1.0,98.0,1691.0,3,0.0579538734476641
2.0,1.0,83.0,1308.0,2,0.06345565749235474
3.0,1.0,91.0,1592.0,3,0.0571608040201005
2.0,2.0,77.0,1150.0,2,0.06695652173913043
3.0,3.0,120.0,1965.0,3,0.061068702290076333
4.0,2.0,180.0,2275.0,3,0.07912087912087912
2.0,2.0,78.0,1418.0,2,0.05500705218617771
2.0,1.0,93.0,1200.0,2,0.0775
2.0,1.0,60.0,1115.0,2,0.053811659192825115
2.0,2.0,87.0,1525.0,3,0.057049180327868855
2.0,1.0,71.32,1346.0,2,0.05298662704309064
1.0,2.0,29.0,715.0,1,0.04055944055944056
2.0,3.0,94.5,1230.0,2,0.07682926829268293
3.0,3.0,99.0,1750.0,3,0.05657142857142857
2.0,1.0,62.0,1145.0,2,0.05414847161572053
